#,Date Time,Low Range (μS/cm) c:1 3,Temp (°C) c:3,Specific Conductance (μS/cm)
5819,08/01/15 00:29:00,64.07,16.91,76.8
5820,08/01/15 00:29:30,64.07,16.91,76.8
5821,08/01/15 00:30:00,64.07,16.91,76.8
5822,08/01/15 00:30:30,64.07,16.91,76.8
5823,08/01/15 00:31:00,64.07,16.91,76.8
5824,08/01/15 00:31:30,64.07,16.91,76.8
5825,08/01/15 00:32:00,64.08,16.90,76.9
5826,08/01/15 00:32:30,64.08,16.90,76.9
5827,08/01/15 00:33:00,64.08,16.90,76.9
5828,08/01/15 00:33:30,64.08,16.90,76.9
5829,08/01/15 00:34:00,64.08,16.90,76.9
5830,08/01/15 00:34:30,64.08,16.89,76.9
5831,08/01/15 00:35:00,64.00,16.90,76.8
5832,08/01/15 00:35:30,64.00,16.90,76.8
5833,08/01/15 00:36:00,64.00,16.89,76.8
5834,08/01/15 00:36:30,64.08,16.90,76.9
5835,08/01/15 00:37:00,64.08,16.89,76.9
5836,08/01/15 00:37:30,64.08,16.89,76.9
5837,08/01/15 00:38:00,64.00,16.87,76.8
5838,08/01/15 00:38:30,64.08,16.87,76.9
5839,08/01/15 00:39:00,64.00,16.87,76.8
5840,08/01/15 00:39:30,64.00,16.87,76.8
5841,08/01/15 00:40:00,64.00,16.87,76.8
5842,08/01/15 00:40:30,64.00,16.87,76.8
5843,08/01/15 00:41:00,64.00,16.87,76.8
5844,08/01/15 00:41:30,64.00,16.87,76.8
5845,08/01/15 00:42:00,64.00,16.87,76.8
5846,08/01/15 00:42:30,64.00,16.86,76.8
5847,08/01/15 00:43:00,64.08,16.87,76.9
5848,08/01/15 00:43:30,64.00,16.87,76.8
5849,08/01/15 00:44:00,64.00,16.87,76.8
5850,08/01/15 00:44:30,64.00,16.86,76.8
5851,08/01/15 00:45:00,64.00,16.87,76.8
5852,08/01/15 00:45:30,64.00,16.86,76.8
5853,08/01/15 00:46:00,64.00,16.87,76.8
5854,08/01/15 00:46:30,64.00,16.86,76.8
5855,08/01/15 00:47:00,64.00,16.87,76.8
5856,08/01/15 00:47:30,64.00,16.87,76.8
5857,08/01/15 00:48:00,64.08,16.86,76.9
5858,08/01/15 00:48:30,64.00,16.87,76.8
5859,08/01/15 00:49:00,64.00,16.86,76.8
5860,08/01/15 00:49:30,64.00,16.86,76.8
5861,08/01/15 00:50:00,64.00,16.86,76.8
5862,08/01/15 00:50:30,64.00,16.86,76.8
5863,08/01/15 00:51:00,64.00,16.86,76.8
5864,08/01/15 00:51:30,64.00,16.85,76.9
5865,08/01/15 00:52:00,64.00,16.85,76.9
5866,08/01/15 00:52:30,64.00,16.83,76.9
5867,08/01/15 00:53:00,64.00,16.83,76.9
5868,08/01/15 00:53:30,64.00,16.83,76.9
5869,08/01/15 00:54:00,64.00,16.83,76.9
5870,08/01/15 00:54:30,63.93,16.82,76.8
5871,08/01/15 00:55:00,63.93,16.82,76.8
5872,08/01/15 00:55:30,64.01,16.82,76.9
5873,08/01/15 00:56:00,64.00,16.83,76.9
5874,08/01/15 00:56:30,64.00,16.83,76.9
5875,08/01/15 00:57:00,63.93,16.82,76.8
5876,08/01/15 00:57:30,64.01,16.82,76.9
5877,08/01/15 00:58:00,63.93,16.82,76.8
5878,08/01/15 00:58:30,64.01,16.82,76.9
5879,08/01/15 00:59:00,63.93,16.82,76.8
5880,08/01/15 00:59:30,63.93,16.81,76.9
5881,08/01/15 01:00:00,63.93,16.81,76.9
5882,08/01/15 01:00:30,63.93,16.81,76.9
5883,08/01/15 01:01:00,63.93,16.81,76.9
5884,08/01/15 01:01:30,63.93,16.81,76.9
5885,08/01/15 01:02:00,63.93,16.81,76.9
5886,08/01/15 01:02:30,63.93,16.79,76.9
5887,08/01/15 01:03:00,63.93,16.79,76.9
5888,08/01/15 01:03:30,63.93,16.79,76.9
5889,08/01/15 01:04:00,63.93,16.79,76.9
5890,08/01/15 01:04:30,63.93,16.79,76.9
5891,08/01/15 01:05:00,63.86,16.78,76.8
5892,08/01/15 01:05:30,63.78,16.79,76.7
5893,08/01/15 01:06:00,63.93,16.78,76.9
5894,08/01/15 01:06:30,63.93,16.78,76.9
5895,08/01/15 01:07:00,63.93,16.78,76.9
5896,08/01/15 01:07:30,63.86,16.78,76.8
5897,08/01/15 01:08:00,63.93,16.77,76.9
5898,08/01/15 01:08:30,63.86,16.77,76.8
5899,08/01/15 01:09:00,63.93,16.77,76.9
5900,08/01/15 01:09:30,63.86,16.77,76.8
5901,08/01/15 01:10:00,63.86,16.77,76.8
5902,08/01/15 01:10:30,63.86,16.77,76.8
5903,08/01/15 01:11:00,63.86,16.77,76.8
5904,08/01/15 01:11:30,63.86,16.75,76.9
5905,08/01/15 01:12:00,63.86,16.75,76.9
5906,08/01/15 01:12:30,63.78,16.75,76.8
5907,08/01/15 01:13:00,63.86,16.74,76.9
5908,08/01/15 01:13:30,63.94,16.74,77.0
5909,08/01/15 01:14:00,63.86,16.74,76.9
5910,08/01/15 01:14:30,63.86,16.74,76.9
5911,08/01/15 01:15:00,63.86,16.74,76.9
5912,08/01/15 01:15:30,63.86,16.74,76.9
5913,08/01/15 01:16:00,63.86,16.73,76.9
5914,08/01/15 01:16:30,63.86,16.73,76.9
5915,08/01/15 01:17:00,63.86,16.73,76.9
5916,08/01/15 01:17:30,63.79,16.73,76.8
5917,08/01/15 01:18:00,63.86,16.73,76.9
5918,08/01/15 01:18:30,63.79,16.73,76.8
5919,08/01/15 01:19:00,63.79,16.73,76.8
5920,08/01/15 01:19:30,63.79,16.73,76.8
5921,08/01/15 01:20:00,63.71,16.73,76.7
5922,08/01/15 01:20:30,63.79,16.73,76.8
5923,08/01/15 01:21:00,63.79,16.73,76.8
5924,08/01/15 01:21:30,63.79,16.73,76.8
5925,08/01/15 01:22:00,63.79,16.73,76.8
5926,08/01/15 01:22:30,63.79,16.73,76.8
5927,08/01/15 01:23:00,63.79,16.73,76.8
5928,08/01/15 01:23:30,63.79,16.73,76.8
5929,08/01/15 01:24:00,63.79,16.71,76.9
5930,08/01/15 01:24:30,63.79,16.73,76.8
5931,08/01/15 01:25:00,63.86,16.71,77.0
5932,08/01/15 01:25:30,63.79,16.71,76.9
5933,08/01/15 01:26:00,63.79,16.71,76.9
5934,08/01/15 01:26:30,63.79,16.71,76.9
5935,08/01/15 01:27:00,63.86,16.71,77.0
5936,08/01/15 01:27:30,63.79,16.71,76.9
5937,08/01/15 01:28:00,63.79,16.71,76.9
5938,08/01/15 01:28:30,63.79,16.71,76.9
5939,08/01/15 01:29:00,63.79,16.70,76.9
5940,08/01/15 01:29:30,63.71,16.70,76.8
5941,08/01/15 01:30:00,63.79,16.69,76.9
5942,08/01/15 01:30:30,63.79,16.69,76.9
5943,08/01/15 01:31:00,63.71,16.69,76.8
5944,08/01/15 01:31:30,63.79,16.69,76.9
5945,08/01/15 01:32:00,63.71,16.69,76.8
5946,08/01/15 01:32:30,63.79,16.67,76.9
5947,08/01/15 01:33:00,63.79,16.69,76.9
5948,08/01/15 01:33:30,63.79,16.69,76.9
5949,08/01/15 01:34:00,63.79,16.67,76.9
5950,08/01/15 01:34:30,63.71,16.67,76.9
5951,08/01/15 01:35:00,63.71,16.66,76.9
5952,08/01/15 01:35:30,63.71,16.67,76.9
5953,08/01/15 01:36:00,63.71,16.66,76.9
5954,08/01/15 01:36:30,63.71,16.67,76.9
5955,08/01/15 01:37:00,63.71,16.66,76.9
5956,08/01/15 01:37:30,63.71,16.67,76.9
5957,08/01/15 01:38:00,63.71,16.66,76.9
5958,08/01/15 01:38:30,63.71,16.66,76.9
5959,08/01/15 01:39:00,63.71,16.67,76.9
5960,08/01/15 01:39:30,63.71,16.66,76.9
5961,08/01/15 01:40:00,63.71,16.66,76.9
5962,08/01/15 01:40:30,63.71,16.66,76.9
5963,08/01/15 01:41:00,63.72,16.65,76.9
5964,08/01/15 01:41:30,63.71,16.66,76.9
5965,08/01/15 01:42:00,63.72,16.65,76.9
5966,08/01/15 01:42:30,63.72,16.65,76.9
5967,08/01/15 01:43:00,63.64,16.63,76.8
5968,08/01/15 01:43:30,63.64,16.65,76.8
5969,08/01/15 01:44:00,63.72,16.63,76.9
5970,08/01/15 01:44:30,63.72,16.63,76.9
5971,08/01/15 01:45:00,63.64,16.63,76.8
5972,08/01/15 01:45:30,63.64,16.62,76.9
5973,08/01/15 01:46:00,63.64,16.62,76.9
5974,08/01/15 01:46:30,63.64,16.62,76.9
5975,08/01/15 01:47:00,63.64,16.62,76.9
5976,08/01/15 01:47:30,63.64,16.62,76.9
5977,08/01/15 01:48:00,63.64,16.61,76.9
5978,08/01/15 01:48:30,63.64,16.62,76.9
5979,08/01/15 01:49:00,63.72,16.62,76.9
5980,08/01/15 01:49:30,63.72,16.61,77.0
5981,08/01/15 01:50:00,63.64,16.62,76.9
5982,08/01/15 01:50:30,63.64,16.61,76.9
5983,08/01/15 01:51:00,63.64,16.61,76.9
5984,08/01/15 01:51:30,63.64,16.61,76.9
5985,08/01/15 01:52:00,63.64,16.61,76.9
5986,08/01/15 01:52:30,63.64,16.60,76.9
5987,08/01/15 01:53:00,63.57,16.61,76.8
5988,08/01/15 01:53:30,63.57,16.60,76.8
5989,08/01/15 01:54:00,63.64,16.60,76.9
5990,08/01/15 01:54:30,63.64,16.60,76.9
5991,08/01/15 01:55:00,63.64,16.58,76.9
5992,08/01/15 01:55:30,63.57,16.58,76.8
5993,08/01/15 01:56:00,63.64,16.58,76.9
5994,08/01/15 01:56:30,63.64,16.58,76.9
5995,08/01/15 01:57:00,63.64,16.60,76.9
5996,08/01/15 01:57:30,63.64,16.58,76.9
5997,08/01/15 01:58:00,63.64,16.58,76.9
5998,08/01/15 01:58:30,63.64,16.58,76.9
5999,08/01/15 01:59:00,63.64,16.58,76.9
6000,08/01/15 01:59:30,63.65,16.57,77.0
6001,08/01/15 02:00:00,63.64,16.58,76.9
6002,08/01/15 02:00:30,63.57,16.58,76.8
6003,08/01/15 02:01:00,63.65,16.57,77.0
6004,08/01/15 02:01:30,63.57,16.57,76.9
6005,08/01/15 02:02:00,63.65,16.57,77.0
6006,08/01/15 02:02:30,63.57,16.57,76.9
6007,08/01/15 02:03:00,63.64,16.58,76.9
6008,08/01/15 02:03:30,63.57,16.57,76.9
6009,08/01/15 02:04:00,63.57,16.56,76.9
6010,08/01/15 02:04:30,63.57,16.56,76.9
6011,08/01/15 02:05:00,63.57,16.56,76.9
6012,08/01/15 02:05:30,63.57,16.56,76.9
6013,08/01/15 02:06:00,63.57,16.56,76.9
6014,08/01/15 02:06:30,63.57,16.57,76.9
6015,08/01/15 02:07:00,63.57,16.56,76.9
6016,08/01/15 02:07:30,63.65,16.56,77.0
6017,08/01/15 02:08:00,63.57,16.54,76.9
6018,08/01/15 02:08:30,63.57,16.56,76.9
6019,08/01/15 02:09:00,63.50,16.54,76.8
6020,08/01/15 02:09:30,63.42,16.54,76.7
6021,08/01/15 02:10:00,63.57,16.54,76.9
6022,08/01/15 02:10:30,63.50,16.54,76.8
6023,08/01/15 02:11:00,63.50,16.53,76.8
6024,08/01/15 02:11:30,63.50,16.54,76.8
6025,08/01/15 02:12:00,63.50,16.53,76.8
6026,08/01/15 02:12:30,63.57,16.53,76.9
6027,08/01/15 02:13:00,63.50,16.53,76.8
6028,08/01/15 02:13:30,63.50,16.53,76.8
6029,08/01/15 02:14:00,63.57,16.53,76.9
6030,08/01/15 02:14:30,63.57,16.53,76.9
6031,08/01/15 02:15:00,63.50,16.53,76.8
6032,08/01/15 02:15:30,63.57,16.53,76.9
6033,08/01/15 02:16:00,63.57,16.52,77.0
6034,08/01/15 02:16:30,63.50,16.53,76.8
6035,08/01/15 02:17:00,63.42,16.52,76.8
6036,08/01/15 02:17:30,63.50,16.52,76.9
6037,08/01/15 02:18:00,63.50,16.52,76.9
6038,08/01/15 02:18:30,63.57,16.52,77.0
6039,08/01/15 02:19:00,63.42,16.53,76.8
6040,08/01/15 02:19:30,63.50,16.52,76.9
6041,08/01/15 02:20:00,63.50,16.52,76.9
6042,08/01/15 02:20:30,63.57,16.52,77.0
6043,08/01/15 02:21:00,63.50,16.52,76.9
6044,08/01/15 02:21:30,63.57,16.52,77.0
6045,08/01/15 02:22:00,63.50,16.52,76.9
6046,08/01/15 02:22:30,63.50,16.52,76.9
6047,08/01/15 02:23:00,63.50,16.52,76.9
6048,08/01/15 02:23:30,63.50,16.52,76.9
6049,08/01/15 02:24:00,63.50,16.50,76.9
6050,08/01/15 02:24:30,63.50,16.50,76.9
6051,08/01/15 02:25:00,63.50,16.50,76.9
6052,08/01/15 02:25:30,63.50,16.50,76.9
6053,08/01/15 02:26:00,63.50,16.50,76.9
6054,08/01/15 02:26:30,63.50,16.50,76.9
6055,08/01/15 02:27:00,63.50,16.49,76.9
6056,08/01/15 02:27:30,63.43,16.49,76.8
6057,08/01/15 02:28:00,63.43,16.49,76.8
6058,08/01/15 02:28:30,63.42,16.50,76.8
6059,08/01/15 02:29:00,63.50,16.49,76.9
6060,08/01/15 02:29:30,63.42,16.50,76.8
6061,08/01/15 02:30:00,63.58,16.49,77.0
6062,08/01/15 02:30:30,63.35,16.49,76.7
6063,08/01/15 02:31:00,63.43,16.48,76.9
6064,08/01/15 02:31:30,63.50,16.48,76.9
6065,08/01/15 02:32:00,63.50,16.48,76.9
6066,08/01/15 02:32:30,63.50,16.49,76.9
6067,08/01/15 02:33:00,63.43,16.49,76.8
6068,08/01/15 02:33:30,63.50,16.49,76.9
6069,08/01/15 02:34:00,63.50,16.49,76.9
6070,08/01/15 02:34:30,63.43,16.49,76.8
6071,08/01/15 02:35:00,63.50,16.48,76.9
6072,08/01/15 02:35:30,63.50,16.48,76.9
6073,08/01/15 02:36:00,63.43,16.48,76.9
6074,08/01/15 02:36:30,63.50,16.48,76.9
6075,08/01/15 02:37:00,63.43,16.48,76.9
6076,08/01/15 02:37:30,63.35,16.46,76.8
6077,08/01/15 02:38:00,63.43,16.46,76.9
6078,08/01/15 02:38:30,63.43,16.46,76.9
6079,08/01/15 02:39:00,63.43,16.46,76.9
6080,08/01/15 02:39:30,63.35,16.46,76.8
6081,08/01/15 02:40:00,63.43,16.45,76.9
6082,08/01/15 02:40:30,63.43,16.46,76.9
6083,08/01/15 02:41:00,63.50,16.45,77.0
6084,08/01/15 02:41:30,63.43,16.45,76.9
6085,08/01/15 02:42:00,63.43,16.45,76.9
6086,08/01/15 02:42:30,63.35,16.45,76.8
6087,08/01/15 02:43:00,63.43,16.45,76.9
6088,08/01/15 02:43:30,63.35,16.46,76.8
6089,08/01/15 02:44:00,63.35,16.45,76.8
6090,08/01/15 02:44:30,63.43,16.46,76.9
6091,08/01/15 02:45:00,63.43,16.45,76.9
6092,08/01/15 02:45:30,63.43,16.45,76.9
6093,08/01/15 02:46:00,63.43,16.45,76.9
6094,08/01/15 02:46:30,63.35,16.45,76.8
6095,08/01/15 02:47:00,63.43,16.45,76.9
6096,08/01/15 02:47:30,63.43,16.44,76.9
6097,08/01/15 02:48:00,63.43,16.44,76.9
6098,08/01/15 02:48:30,63.43,16.44,76.9
6099,08/01/15 02:49:00,63.28,16.44,76.7
6100,08/01/15 02:49:30,63.35,16.44,76.8
6101,08/01/15 02:50:00,63.35,16.42,76.9
6102,08/01/15 02:50:30,63.35,16.42,76.9
6103,08/01/15 02:51:00,63.28,16.44,76.7
6104,08/01/15 02:51:30,63.35,16.44,76.8
6105,08/01/15 02:52:00,63.35,16.44,76.8
6106,08/01/15 02:52:30,63.35,16.44,76.8
6107,08/01/15 02:53:00,63.35,16.42,76.9
6108,08/01/15 02:53:30,63.35,16.42,76.9
6109,08/01/15 02:54:00,63.28,16.42,76.8
6110,08/01/15 02:54:30,63.28,16.42,76.8
6111,08/01/15 02:55:00,63.28,16.41,76.8
6112,08/01/15 02:55:30,63.28,16.41,76.8
6113,08/01/15 02:56:00,63.28,16.41,76.8
6114,08/01/15 02:56:30,63.28,16.41,76.8
6115,08/01/15 02:57:00,63.28,16.41,76.8
6116,08/01/15 02:57:30,63.28,16.41,76.8
6117,08/01/15 02:58:00,63.36,16.41,76.9
6118,08/01/15 02:58:30,63.28,16.41,76.8
6119,08/01/15 02:59:00,63.28,16.41,76.8
6120,08/01/15 02:59:30,63.36,16.41,76.9
6121,08/01/15 03:00:00,63.36,16.41,76.9
6122,08/01/15 03:00:30,63.28,16.41,76.8
6123,08/01/15 03:01:00,63.36,16.41,76.9
6124,08/01/15 03:01:30,63.36,16.40,76.9
6125,08/01/15 03:02:00,63.28,16.40,76.8
6126,08/01/15 03:02:30,63.28,16.40,76.8
6127,08/01/15 03:03:00,63.28,16.40,76.8
6128,08/01/15 03:03:30,63.28,16.40,76.8
6129,08/01/15 03:04:00,63.28,16.40,76.8
6130,08/01/15 03:04:30,63.28,16.40,76.8
6131,08/01/15 03:05:00,63.21,16.38,76.8
6132,08/01/15 03:05:30,63.28,16.38,76.9
6133,08/01/15 03:06:00,63.28,16.38,76.9
6134,08/01/15 03:06:30,63.21,16.40,76.7
6135,08/01/15 03:07:00,63.28,16.38,76.9
6136,08/01/15 03:07:30,63.28,16.38,76.9
6137,08/01/15 03:08:00,63.28,16.40,76.8
6138,08/01/15 03:08:30,63.28,16.40,76.8
6139,08/01/15 03:09:00,63.36,16.38,77.0
6140,08/01/15 03:09:30,63.28,16.38,76.9
6141,08/01/15 03:10:00,63.21,16.38,76.8
6142,08/01/15 03:10:30,63.21,16.37,76.8
6143,08/01/15 03:11:00,63.28,16.37,76.9
6144,08/01/15 03:11:30,63.28,16.37,76.9
6145,08/01/15 03:12:00,63.21,16.38,76.8
6146,08/01/15 03:12:30,63.28,16.37,76.9
6147,08/01/15 03:13:00,63.21,16.37,76.8
6148,08/01/15 03:13:30,63.28,16.37,76.9
6149,08/01/15 03:14:00,63.21,16.37,76.8
6150,08/01/15 03:14:30,63.28,16.37,76.9
6151,08/01/15 03:15:00,63.28,16.37,76.9
6152,08/01/15 03:15:30,63.28,16.37,76.9
6153,08/01/15 03:16:00,63.21,16.37,76.8
6154,08/01/15 03:16:30,63.21,16.37,76.8
6155,08/01/15 03:17:00,63.21,16.36,76.8
6156,08/01/15 03:17:30,63.21,16.36,76.8
6157,08/01/15 03:18:00,63.21,16.36,76.8
6158,08/01/15 03:18:30,63.21,16.34,76.8
6159,08/01/15 03:19:00,63.21,16.34,76.8
6160,08/01/15 03:19:30,63.28,16.34,76.9
6161,08/01/15 03:20:00,63.21,16.34,76.8
6162,08/01/15 03:20:30,63.28,16.34,76.9
6163,08/01/15 03:21:00,63.21,16.33,76.9
6164,08/01/15 03:21:30,63.21,16.33,76.9
6165,08/01/15 03:22:00,63.21,16.34,76.8
6166,08/01/15 03:22:30,63.21,16.34,76.8
6167,08/01/15 03:23:00,63.21,16.33,76.9
6168,08/01/15 03:23:30,63.21,16.33,76.9
6169,08/01/15 03:24:00,63.21,16.34,76.8
6170,08/01/15 03:24:30,63.21,16.33,76.9
6171,08/01/15 03:25:00,63.21,16.33,76.9
6172,08/01/15 03:25:30,63.13,16.33,76.8
6173,08/01/15 03:26:00,63.21,16.33,76.9
6174,08/01/15 03:26:30,63.21,16.33,76.9
6175,08/01/15 03:27:00,63.21,16.33,76.9
6176,08/01/15 03:27:30,63.21,16.33,76.9
6177,08/01/15 03:28:00,63.21,16.32,76.9
6178,08/01/15 03:28:30,63.21,16.33,76.9
6179,08/01/15 03:29:00,63.21,16.32,76.9
6180,08/01/15 03:29:30,63.14,16.32,76.8
6181,08/01/15 03:30:00,63.21,16.33,76.9
6182,08/01/15 03:30:30,63.21,16.32,76.9
6183,08/01/15 03:31:00,63.21,16.32,76.9
6184,08/01/15 03:31:30,63.21,16.32,76.9
6185,08/01/15 03:32:00,63.21,16.32,76.9
6186,08/01/15 03:32:30,63.21,16.32,76.9
6187,08/01/15 03:33:00,63.21,16.32,76.9
6188,08/01/15 03:33:30,63.21,16.32,76.9
6189,08/01/15 03:34:00,63.21,16.32,76.9
6190,08/01/15 03:34:30,63.21,16.30,76.9
6191,08/01/15 03:35:00,63.21,16.32,76.9
6192,08/01/15 03:35:30,63.21,16.30,76.9
6193,08/01/15 03:36:00,63.14,16.30,76.8
6194,08/01/15 03:36:30,63.21,16.30,76.9
6195,08/01/15 03:37:00,63.21,16.30,76.9
6196,08/01/15 03:37:30,63.14,16.30,76.8
6197,08/01/15 03:38:00,63.21,16.30,76.9
6198,08/01/15 03:38:30,63.14,16.30,76.8
6199,08/01/15 03:39:00,63.21,16.29,76.9
6200,08/01/15 03:39:30,63.21,16.29,76.9
6201,08/01/15 03:40:00,63.14,16.29,76.9
6202,08/01/15 03:40:30,63.14,16.30,76.8
6203,08/01/15 03:41:00,63.14,16.29,76.9
6204,08/01/15 03:41:30,63.14,16.29,76.9
6205,08/01/15 03:42:00,63.14,16.29,76.9
6206,08/01/15 03:42:30,63.14,16.29,76.9
6207,08/01/15 03:43:00,63.14,16.28,76.9
6208,08/01/15 03:43:30,63.14,16.28,76.9
6209,08/01/15 03:44:00,63.14,16.28,76.9
6210,08/01/15 03:44:30,63.14,16.28,76.9
6211,08/01/15 03:45:00,63.21,16.28,77.0
6212,08/01/15 03:45:30,63.14,16.28,76.9
6213,08/01/15 03:46:00,63.21,16.28,77.0
6214,08/01/15 03:46:30,63.14,16.28,76.9
6215,08/01/15 03:47:00,63.14,16.28,76.9
6216,08/01/15 03:47:30,63.14,16.28,76.9
6217,08/01/15 03:48:00,63.14,16.26,76.9
6218,08/01/15 03:48:30,63.14,16.28,76.9
6219,08/01/15 03:49:00,63.06,16.26,76.8
6220,08/01/15 03:49:30,63.14,16.26,76.9
6221,08/01/15 03:50:00,63.14,16.26,76.9
6222,08/01/15 03:50:30,63.14,16.25,76.9
6223,08/01/15 03:51:00,63.14,16.25,76.9
6224,08/01/15 03:51:30,63.14,16.25,76.9
6225,08/01/15 03:52:00,63.14,16.25,76.9
6226,08/01/15 03:52:30,63.14,16.25,76.9
6227,08/01/15 03:53:00,63.14,16.25,76.9
6228,08/01/15 03:53:30,63.06,16.25,76.8
6229,08/01/15 03:54:00,63.14,16.25,76.9
6230,08/01/15 03:54:30,63.14,16.25,76.9
6231,08/01/15 03:55:00,63.14,16.24,77.0
6232,08/01/15 03:55:30,63.07,16.24,76.9
6233,08/01/15 03:56:00,63.07,16.24,76.9
6234,08/01/15 03:56:30,62.99,16.24,76.8
6235,08/01/15 03:57:00,63.07,16.24,76.9
6236,08/01/15 03:57:30,63.14,16.22,77.0
6237,08/01/15 03:58:00,63.14,16.24,77.0
6238,08/01/15 03:58:30,63.07,16.22,76.9
6239,08/01/15 03:59:00,63.07,16.24,76.9
6240,08/01/15 03:59:30,63.07,16.24,76.9
6241,08/01/15 04:00:00,63.07,16.24,76.9
6242,08/01/15 04:00:30,63.14,16.24,77.0
6243,08/01/15 04:01:00,63.07,16.22,76.9
6244,08/01/15 04:01:30,63.07,16.22,76.9
6245,08/01/15 04:02:00,63.07,16.22,76.9
6246,08/01/15 04:02:30,63.07,16.22,76.9
6247,08/01/15 04:03:00,63.07,16.22,76.9
6248,08/01/15 04:03:30,63.07,16.22,76.9
6249,08/01/15 04:04:00,63.07,16.22,76.9
6250,08/01/15 04:04:30,63.07,16.21,76.9
6251,08/01/15 04:05:00,63.07,16.21,76.9
6252,08/01/15 04:05:30,63.07,16.21,76.9
6253,08/01/15 04:06:00,63.07,16.21,76.9
6254,08/01/15 04:06:30,63.07,16.21,76.9
6255,08/01/15 04:07:00,63.07,16.21,76.9
6256,08/01/15 04:07:30,63.07,16.21,76.9
6257,08/01/15 04:08:00,63.07,16.20,76.9
6258,08/01/15 04:08:30,63.07,16.20,76.9
6259,08/01/15 04:09:00,63.14,16.20,77.0
6260,08/01/15 04:09:30,63.07,16.20,76.9
6261,08/01/15 04:10:00,63.07,16.20,76.9
6262,08/01/15 04:10:30,63.07,16.20,76.9
6263,08/01/15 04:11:00,62.99,16.20,76.8
6264,08/01/15 04:11:30,62.99,16.20,76.8
6265,08/01/15 04:12:00,63.07,16.20,76.9
6266,08/01/15 04:12:30,63.07,16.20,76.9
6267,08/01/15 04:13:00,62.99,16.18,76.9
6268,08/01/15 04:13:30,62.99,16.18,76.9
6269,08/01/15 04:14:00,63.07,16.18,77.0
6270,08/01/15 04:14:30,62.99,16.18,76.9
6271,08/01/15 04:15:00,63.07,16.18,77.0
6272,08/01/15 04:15:30,62.99,16.18,76.9
6273,08/01/15 04:16:00,62.99,16.18,76.9
6274,08/01/15 04:16:30,63.07,16.18,77.0
6275,08/01/15 04:17:00,62.99,16.18,76.9
6276,08/01/15 04:17:30,63.07,16.18,77.0
6277,08/01/15 04:18:00,63.07,16.18,77.0
6278,08/01/15 04:18:30,62.99,16.18,76.9
6279,08/01/15 04:19:00,63.07,16.17,77.0
6280,08/01/15 04:19:30,63.07,16.17,77.0
6281,08/01/15 04:20:00,62.99,16.17,76.9
6282,08/01/15 04:20:30,62.99,16.17,76.9
6283,08/01/15 04:21:00,62.99,16.17,76.9
6284,08/01/15 04:21:30,62.99,16.17,76.9
6285,08/01/15 04:22:00,63.07,16.17,77.0
6286,08/01/15 04:22:30,62.99,16.17,76.9
6287,08/01/15 04:23:00,62.99,16.17,76.9
6288,08/01/15 04:23:30,62.99,16.17,76.9
6289,08/01/15 04:24:00,63.07,16.17,77.0
6290,08/01/15 04:24:30,62.99,16.17,76.9
6291,08/01/15 04:25:00,62.99,16.17,76.9
6292,08/01/15 04:25:30,63.00,16.16,76.9
6293,08/01/15 04:26:00,63.00,16.16,76.9
6294,08/01/15 04:26:30,63.00,16.16,76.9
6295,08/01/15 04:27:00,63.07,16.16,77.0
6296,08/01/15 04:27:30,63.00,16.16,76.9
6297,08/01/15 04:28:00,63.07,16.16,77.0
6298,08/01/15 04:28:30,63.07,16.16,77.0
6299,08/01/15 04:29:00,63.07,16.16,77.0
6300,08/01/15 04:29:30,63.00,16.15,76.9
6301,08/01/15 04:30:00,63.00,16.15,76.9
6302,08/01/15 04:30:30,63.00,16.15,76.9
6303,08/01/15 04:31:00,63.00,16.13,77.0
6304,08/01/15 04:31:30,63.00,16.15,76.9
6305,08/01/15 04:32:00,63.00,16.15,76.9
6306,08/01/15 04:32:30,63.00,16.15,76.9
6307,08/01/15 04:33:00,62.92,16.13,76.9
6308,08/01/15 04:33:30,63.00,16.15,76.9
6309,08/01/15 04:34:00,63.00,16.13,77.0
6310,08/01/15 04:34:30,63.00,16.15,76.9
6311,08/01/15 04:35:00,63.00,16.13,77.0
6312,08/01/15 04:35:30,63.00,16.13,77.0
6313,08/01/15 04:36:00,63.00,16.13,77.0
6314,08/01/15 04:36:30,63.00,16.13,77.0
6315,08/01/15 04:37:00,63.00,16.13,77.0
6316,08/01/15 04:37:30,63.00,16.13,77.0
6317,08/01/15 04:38:00,62.92,16.13,76.9
6318,08/01/15 04:38:30,63.00,16.13,77.0
6319,08/01/15 04:39:00,62.92,16.13,76.9
6320,08/01/15 04:39:30,62.92,16.13,76.9
6321,08/01/15 04:40:00,62.92,16.13,76.9
6322,08/01/15 04:40:30,62.92,16.13,76.9
6323,08/01/15 04:41:00,63.00,16.13,77.0
6324,08/01/15 04:41:30,62.92,16.13,76.9
6325,08/01/15 04:42:00,62.92,16.13,76.9
6326,08/01/15 04:42:30,63.00,16.12,77.0
6327,08/01/15 04:43:00,62.92,16.12,76.9
6328,08/01/15 04:43:30,62.92,16.12,76.9
6329,08/01/15 04:44:00,63.00,16.12,77.0
6330,08/01/15 04:44:30,62.92,16.12,76.9
6331,08/01/15 04:45:00,62.92,16.12,76.9
6332,08/01/15 04:45:30,63.00,16.12,77.0
6333,08/01/15 04:46:00,62.92,16.12,76.9
6334,08/01/15 04:46:30,63.00,16.12,77.0
